file_index,norm_T,norm_Td,norm_combined
445,26.330384408452698,24.75094545598244,36.13721688317886
446,17.059902196198014,18.478754186862506,25.14964451522785
447,17.479514202703943,13.912140115814395,22.34012218777196
448,5.975043506064296,13.314837916206859,14.594041716886412
449,7.486313870496003,7.713549076816646,10.749127161218244
450,9.944974080200922,19.481131662302406,21.87274560497217
451,4.393675658524397,17.30761488467394,17.856593146188235
452,11.274725110286345,15.879323510243369,19.47491569828966
453,22.54652750467499,105.03783020036198,107.4304038702226
454,9.141250867477506,43.72752909350604,44.67280233033938
455,9.911952432449448,47.193595249564304,48.223254075216026
456,6.4714394184871225,30.481995984006428,31.16138006116117
457,5.104300692415424,26.637523293536695,27.12215944153973
458,21.107895647422097,37.20714808438737,42.777507258324334
459,17.27020551673931,27.83081428161754,32.75384286107967
460,21.744790838274195,29.042484303954616,36.28087406810568
461,19.486769687478212,32.75894675151133,38.11669955703372
462,21.439745696172672,27.449292909305843,34.829963777434834
463,22.103884687814013,32.341379442957745,39.17328863607891
464,24.585803801114107,35.01206252777645,42.782078853134344
465,19.10849335254284,41.207607980503674,45.42247762594027
466,19.295736207531515,36.51837382246633,41.30274884832772
467,21.329033892914065,34.608611443532695,40.653212331309064
468,24.19975637501025,35.99732227487144,43.37551636085506
469,20.558045448105112,36.52328928058019,41.91162001783394
470,21.03770729028748,36.0763132096775,41.76224973387529
471,21.414106495912616,30.0702650083675,36.915915195098954
472,21.895659889346046,31.587987053193647,38.434630843324705
473,21.421955492521725,34.94560785477709,40.98897029035299
474,24.683676498161564,30.302330832473178,39.083438172025616
475,28.17582054815427,31.833510867218237,42.511754582645665
476,25.01575786399676,29.859654599477853,38.95365341415661
477,22.337834761624766,34.17213973134239,40.8254087016412
478,24.332532134804897,34.42680803939912,42.15776597345913
479,23.14932005470125,24.931873909457174,34.02189523868511
480,22.252447182694297,30.25461888594896,37.55680190794497
481,15.537507316123945,36.805796220656546,39.95097957541342
482,18.981914679800347,32.97438424331372,38.0476425174664
483,17.953878246806166,35.26652442899483,39.57359586140775
484,19.146069267569423,38.92500084103768,43.37888494271551
485,23.75241896112299,27.836789697429573,36.593227066817114
486,22.712239939193086,30.35464915669134,37.91108767209534
487,21.787293985921206,37.56332279023514,43.42452530854376
488,19.563639827053436,40.77778917733894,45.227912769374754
489,26.23678997194478,36.16689221962072,44.681240368387314
490,16.683687714420813,37.12267010709362,40.699362054366624
491,12.634945603582935,26.54854945823459,29.401825262079015
492,14.994078820760688,27.690237863343352,31.489231057803206
493,16.47732932399568,38.5317710514105,41.90703714186586
494,4.541174527206897,16.047231774485994,16.677407283826398
495,4.791173349387116,11.89754735553362,12.826027254806624
496,9.28930083051611,9.619187964334463,13.37235532780311
497,5.634310560703997,14.64900902009813,15.69518782192099
498,13.982964501295823,12.163982274169836,18.533368852176256
499,8.839848757210703,11.086389616584055,14.179244013030539
500,11.380065018661458,7.87666298771866,13.840075854237913
501,11.564976345751628,58.31589647695265,59.451597621833955
502,12.068339876190644,38.278228623568076,40.135615280264474
503,7.26777343265767,24.40343898313476,25.4626857356412
504,7.665981726282879,19.926193110976016,21.349951937267004
505,3.71198647308517,7.9660997483313745,8.78849183743903
506,10.282446807054043,9.90461416242825,14.276907720037636
507,21.260937024354497,21.936997526617688,30.549293013691795
508,26.76655750567912,21.035777100035386,34.04339170686728
509,36.06653959299378,33.0873370650682,48.944531382682825
510,27.681945795397763,34.12129302471065,43.93805595036616
511,11.418143396918191,11.476912232906528,16.189302425812734
512,17.210691318801295,11.458642586848857,20.676275912364115
513,8.270708751203465,13.36795510721331,15.719632533736403
514,49.678200987762246,74.57890469030004,89.60991395032895
515,58.568234672459134,114.57493642853755,128.67654864135758
516,49.469918242609744,75.46341724339486,90.23303249354525
517,42.4429986824124,63.73157591841972,76.57102523931985
518,27.895933200021318,34.316907449163466,44.22480328926859
519,40.58376034644578,21.70798772240831,46.024757846337174
520,46.30149971581992,160.98661507260792,167.5127431226356
521,41.034527027982,145.38634586589245,151.0662833747064
522,30.72155419745309,99.5652797668427,104.19721122638892
523,40.287663509218945,47.543589271019464,62.31764366376066
524,45.56259777856432,55.65106578013259,71.92351102939759
525,9.18417692841675,16.131214280012408,18.56246696967132
526,14.112369485513629,17.0856299816272,22.160273562497697
527,17.715223511316925,13.156449574427908,22.066293514325878
528,16.160575014431164,11.668834306877333,19.93303486372344
529,25.53578238503481,22.11996576743014,33.784154089870825
530,37.03599613969525,43.86445286509794,57.40866864171229
531,24.236653739697097,25.448962849915635,35.143492920231466
532,17.854755384922044,8.32201489591122,19.698939610628056
533,22.171412274566002,24.8109765933588,33.27395500635556
534,19.624609551459127,27.651677510206902,33.90782460105194
535,15.238521263107968,39.84457153083158,42.659142170954965
536,13.000169513120179,44.08236191991331,45.95931940105382
537,11.830868016627642,40.24477687494709,41.94772346315279
538,33.55598437658507,15.697965245853409,37.04632505852157
539,28.43121937057854,14.862921789693756,32.081781107421605
540,18.512564164708994,18.486668741052032,26.162414894154132
541,19.479165151449042,25.880550404174794,32.39198611108091
542,16.398166005453206,16.643327116912328,23.364506968111918
543,28.709840443184344,12.552605415049305,31.334052418718976
544,36.3371649476348,54.40587054134423,65.4246765814943
545,29.733840737271212,31.118529251255552,43.04026193868547
546,22.526550017732518,29.050624743164693,36.76117862187742
547,15.960765176106024,37.99625466102381,41.212393685300206
548,8.54305141467565,8.042319965377523,11.732972253410537
549,13.490296905809291,10.301983046195415,16.974067435090078
550,4.951552531121391,14.751573911101463,15.560424329790752
551,10.59315989225597,6.201730727275426,12.275035662536087
552,3.8217045448254487,8.188800219684193,9.036696003841191
553,8.124538901574496,13.722684548479126,15.947419966259908
554,13.681474688224124,22.55868926154085,26.38327521069505
555,7.900309433223787,21.0239179105674,22.459296815594236
556,6.26608621122441,12.826729780363761,14.275462628754532
557,3.509367821216164,20.11952578377203,20.42329503945078
558,4.943954960508732,15.512452602604277,16.28124308520646
559,12.483306286629126,19.33108602395121,23.011384632637736
560,10.02957855557473,18.248153823601736,20.82276552171385
561,16.536016832325267,18.93496062807115,25.13906495209297
562,19.38426886997706,27.822848765422638,33.90959735896523
563,17.654153646049814,25.432837304009485,30.959624582519574
564,19.421622462046322,23.99127214327205,30.867143666215757
565,18.76562730757302,24.95644146020834,31.224553457231952
566,18.686929321945712,37.9556684793994,42.30643092015052
567,18.922047719561803,35.75540669778248,40.45359066912606
568,17.28153489299855,33.86256561820689,38.01742756296504
569,20.012358164078723,35.137036798620166,40.436441909185774
570,21.425374364265817,31.855620654797,38.3904575897614
571,16.46066577887357,40.6081111905351,43.817487517504254
572,21.6788921659576,38.08479304904059,43.82266339614091
573,24.305344794428255,42.37245226700204,48.84848510133561
574,22.448825558232976,37.5789935686311,43.77362820894781
575,17.705811359042517,35.22489206148145,39.42446926243925
576,22.24768826830907,31.75756915599962,38.77502845881555
577,22.011791973449093,37.69492594019273,43.65119044790202
578,23.096277249552625,39.91405393691735,46.11474519573267
579,22.973923148088478,31.196599877545157,38.74311537207516
580,26.1217617775234,25.786311154283666,36.705316798894636
581,28.985841329905384,44.14471000824402,52.81036280233654
582,27.13067100689902,42.726546050244174,50.61255819130493
583,19.538568546751236,39.03294733834609,43.65004740861339
584,18.880998206455025,37.10104834741234,41.62907495668365
585,21.83443517327347,39.34129285770461,44.994220551661535
586,19.17527303353474,31.86835883284713,37.192517938554666
587,19.46789789318353,33.93092437721733,39.11913441618898
588,22.136905592204,25.627510368488185,33.86461098086204
589,18.22399737718243,35.73444395457017,40.11314703617592
590,22.443892738095833,30.501648248280702,37.86923378022053
591,20.897803849780185,29.614708755193064,36.24567809268846
592,18.80246067969637,33.34295235472622,38.27904125420425
593,22.634937326887542,23.846167462811565,32.878261670237066
594,24.014884544217804,36.99054008732224,44.102321204488824
595,25.96025538537885,32.29770385320797,41.43762220330236
596,29.40921895496586,42.359231966269526,51.567496471259425
597,22.621208559468105,35.9357000341205,42.462849805839
598,17.73492796428291,40.04664939881015,43.7979656830032
599,20.82460017827887,36.06525848301962,41.645730177680775
600,23.281727174987886,32.22778892102998,39.757630701401624
601,20.506487211005638,35.6708188024176,41.145149553380485
602,20.275030797716965,17.359322927844577,26.69125261881806
603,21.100552643919684,30.124378766147196,36.77922671733497
604,17.78947652563255,35.83817508262769,40.01050197522031
605,17.190060594727566,27.02631225920259,32.02998185423042
606,16.315150059824024,30.705390200407344,34.77075076603678
607,12.784427993191711,27.50348089352426,30.329574022289822
608,5.408451019551005,24.019921855171088,24.621291362546526
609,2.1750091178003355,21.215621014480817,21.326819727577636
610,5.9713415301049695,17.807104272889177,18.78163683640764
611,6.485313085857492,21.25027823793933,22.21786693207591
612,3.964206231549973,23.25353625220769,23.58902031197983
613,11.642398206425604,18.327076973550124,21.712374038584848
614,19.323313924243923,36.02743381000671,40.882348855579394
615,16.639417282107797,52.333291928403135,54.91487641387871
616,15.764430718378383,31.327516138996575,35.07036559994268
617,16.094116862988468,21.86244665551928,27.147507645545577
618,13.701891516322403,38.775065672466134,41.12478023076998
619,11.427420576281449,13.471350629091473,17.665311454914793
620,3.6804884102795237,15.634095168182565,16.06147336535448
621,13.817315209445825,16.463601846569688,21.493449824529232
622,12.631871459261475,17.472012662599045,21.56004181455421
623,14.016407201762478,18.062628564419683,22.86303176531513
624,10.406123193978214,21.34194935675966,23.743761333763974
625,5.112356808750988,18.40791339342232,19.104645184868506
626,24.96411496508221,25.389321289658664,35.60652568756682
627,31.974247187460257,135.5304099520148,139.2510125814746
628,30.304269866450536,86.13210649905639,91.30765872643683
629,28.018064102682356,107.17971611661532,110.78133174366639
630,26.447486526237853,92.69808065431799,96.39711458622595
631,28.30090146004093,61.645381984971515,67.8313654847372
632,20.597719599119436,10.132891241287124,22.955207199929657
633,18.75409864056015,45.78009923171261,49.47255503292016
634,17.148892748980565,6.016793162691141,18.173781182754595
635,15.438398551264207,14.497335738613069,21.178217426066446
636,26.273306616479815,18.27229383799632,32.002552439854554
637,25.789064432805265,19.225687712713356,32.16679829181262
638,26.65406633887137,14.827905915099384,30.50091877671876
639,21.068764028766722,21.699915959697382,30.24531650285352
640,27.237150483760235,17.21676066289552,32.22234029673243
641,31.18942489439933,24.670458565920676,39.766968090315686
642,28.462878687967592,15.536912128329158,32.42732029769622
643,34.288412728609025,28.132321293230994,44.35225753885607
644,25.206430310506438,25.137504822710106,35.59857128748556
645,15.440537673729718,8.697506544112864,17.72164844868425
646,6.955716396840807,9.027186445208065,11.39614345775922
647,10.732085785045461,6.812565606743063,12.711755010373404
648,29.875754902295927,46.08573407759923,54.9222688574794
649,31.242948048916627,116.67942703655375,120.78994368889231
650,21.022717690114796,71.08383135708762,74.12736161149363
651,19.37432528153629,18.558597063280228,26.828827873613292
652,14.191966701596447,9.91867823145838,17.314505384746877
653,4.116340074163763,10.026779453489516,10.838845040643678
654,25.935607009203668,63.95218720446608,69.01114373179834
655,17.675501698131086,62.68652628394741,65.13082171928022
656,9.358196478964542,69.63303467156575,70.25905890993974
657,10.954355163982173,8.963725334019301,14.15437278449322
658,10.567499112477329,19.9219094365013,22.551153254065937
659,8.470811911124253,28.29592336301259,29.536654065738833
660,3.602443610418636,23.032946384300445,23.31296246958556
661,5.6639657916090425,16.89158131901215,17.815892566619215
662,9.38632566091151,11.893910381371715,15.151508623658165
663,13.393973638051026,29.2463872464569,32.16752549989698
664,15.261875285440107,29.618287983718492,33.319180967046755
665,17.58114048065592,29.927963319195484,34.70993357866979
666,18.037322166039726,31.705168717015084,36.47687917429204
667,19.893845332164922,27.47558021300914,33.921565266679536
668,17.87841682484812,29.1791680478021,34.22077784219533
669,24.466784609682534,32.4295721807707,40.623893227562704
670,22.412509533715685,37.0535219682825,43.304550267297444
671,24.704940728427392,31.8186818341594,40.28352777573702
672,23.094735553820193,25.12462903929055,34.12643835302548
673,23.331554568169963,34.44968328355079,41.606996009138314
674,24.231458159194496,31.13658328519684,39.454408919622566
675,30.12831593832697,36.17184750433213,47.075662216864295
676,33.89776701729945,33.40802468599714,47.593641615023635
677,30.657290480886154,22.514142234436857,38.03624666264911
678,28.401922788684985,42.7482708447737,51.323326843771085
679,31.435135207132053,40.9050195986021,51.58864559040773
680,27.0933563587267,31.711531620925424,41.70936581303904
681,27.138694886519026,37.91636075928269,46.62787978636437
682,27.496133327839335,36.736509986512345,45.88691005037753
683,18.865637153685718,39.47529802631958,43.751701903826294
684,22.04277214863609,37.735145527264656,43.701544731971765
685,16.913365445689074,36.97005969391602,40.65522407355717
686,31.805972657403636,41.84650149887421,52.56186435409982
687,17.752342313687112,34.53190816045087,38.82780368272379
688,26.783808203162483,36.80727322018069,45.52084955016574
689,24.2180047421664,38.41151269438409,45.4087663470659
690,21.162861506575357,26.88690526206751,34.21655128322961
691,25.445175749442505,19.92992669417965,32.32118418244281
692,21.666476097072007,31.070424745479322,37.87885267968773
693,28.279488958484986,14.381103453993857,31.726103326874988
694,31.46113347083717,13.31539140247832,34.1628828916856
695,30.225843645115923,8.40595528823736,31.372945484395313
696,24.59064572003948,18.20394370169656,30.59548043785281
697,22.026604404526882,33.474435923647576,40.07130097713213
698,12.40944760795043,27.41003512124903,30.088277040777392
699,12.5721015388365,31.623408695788527,34.03083476266323
700,18.245063077585645,30.037092568795728,35.144121225198994
701,13.937258959781465,24.660475191440042,28.326422717661305
702,13.193199846474139,28.875856718592882,31.747056925354688
703,6.523685472670992,34.09815055184852,34.716600398121734
704,6.186760326553043,20.875863896090504,21.773325348836952
705,12.462474736518462,55.70582195088963,57.082850978052754
706,7.903971953219515,25.50325270555494,26.69997511610593
707,4.269040479643056,14.245404436759554,14.871323215628118
708,3.039821138363907,16.825725564645623,17.09811549060344
709,6.996197656984963,12.6761365898273,14.478647053490887
710,7.553748866495312,12.477607663501011,14.585945802118504
711,4.613701390324421,20.029076039575486,20.55359159655991
712,6.528098463109036,22.251753996262163,23.189580105172578
713,9.755512020552361,20.91059578604664,23.074293725064983
714,11.081497742096879,18.819851809439104,21.840018643246314
715,19.691658654032015,8.993241060773752,21.64809010800031
716,22.68570815974846,18.146461004722052,29.05056628888972
717,35.02159669621808,31.340012458978272,46.99690006884993
718,42.82191838306541,50.394688287852134,66.13124300688516
719,26.686354513672097,112.82529042052077,115.93837878676864
720,27.82436304674278,118.57654762863264,121.79734326528772
721,34.36618615713019,96.01669759562168,101.98157170859639
722,37.71409258645038,70.72079812779224,80.14851257167093
723,36.759632526803976,76.15392551006936,84.5617582249734
724,32.93443452358235,54.12821513095638,63.36040286055028
725,33.46784546435597,41.25984725669335,53.126939265044044
726,30.214289826570408,31.13896771968432,43.38823135795625
727,31.970955056950526,41.07523099673263,52.05109574916263
728,7.250459795466187,13.350191633685222,15.191997363802777
729,35.92326140611414,36.809965582711,51.433979782361554
730,55.3627460045393,67.77849401563093,87.51547232455555
731,57.180498022511024,123.89338478596534,136.45211668503225
732,44.30500266863182,131.952840212512,139.19226020729815
733,33.935957817206486,85.23139568484261,91.73897777584742
734,16.95003384530565,7.212352617591313,18.420686133732463
735,37.65972406862863,65.96459803344581,75.95777123270094
736,23.517138589316524,49.26570165219248,54.590889044894304
737,24.625572936589585,13.222456892996627,27.9508892299055
738,38.20930444383538,25.24929401278934,45.79822916037232
739,29.475808535464484,50.01966841522262,58.058509429610574
740,17.40906363604308,40.6030845698228,44.17789009524991
741,17.56407476800206,21.039112967848702,27.406951616877535
742,42.15898585461748,34.61660487546763,54.54988012263716
743,37.660228173855344,35.97085893660395,52.078743060330375
744,24.5563729632778,38.40661843872065,45.586004354506414
745,12.414640814311845,24.822096024679762,27.75355396353412
746,25.607391538101595,19.110945292832763,31.952570027640714
747,27.483708705356047,28.043837630403882,39.26590217022043
748,25.351336454777265,22.997130689601942,34.22803353974561
749,26.790774129755516,67.44539486020821,72.57152930950937
750,21.749918349254944,62.49247633680181,66.1692416981258
751,20.364105248388515,69.16425674462121,72.09986958104241
752,10.526845910038922,8.072356555868643,13.265648313549498
753,14.060745970631533,33.419675710569635,36.257127600656254
754,11.958965661026161,25.71384764372945,28.358752093957406
755,12.342991355614682,9.381201357615817,15.503431056282725
756,3.09878825959138,24.793613205314045,24.98651125012262
757,11.513248869662686,35.57201095217688,37.38880665007351
758,15.638801244219012,30.96234439690486,34.68773378168041
759,17.78437866601173,29.274319653218306,34.25302783251281
760,27.041074078858752,29.383200277549403,39.93234460796043
761,37.268316820412025,39.124758383154514,54.03400926422937
762,21.683428809598155,31.55052938788816,38.28324685285857
763,17.78629290540183,35.82513163140524,39.99740331226841
764,18.846415105784974,38.86627089998096,43.19461049726305
765,26.030375863660723,29.57189385837138,39.3964132120455
766,24.27007085418428,32.50273417506747,40.56432013632453
767,23.220610437143225,26.4989265510614,35.23336284591795
768,22.154005885639965,36.38131227729255,42.595772792600535
769,22.772590176635962,33.52098572588097,40.52465110753864
770,21.384532798645232,31.026220875814165,37.681887225179416
771,23.199107902833497,31.43372091407154,39.067600617276845
772,30.384488020318706,25.192263045442374,39.46982682515409
773,37.100505629510806,41.498104286990014,55.66453249044011
774,31.09666919755374,41.22884216025394,51.641265099310075
775,25.29733156211998,19.691771531959777,32.05808556715034
776,24.628430581152422,37.43157702366653,44.807170758365494
777,23.662342022381935,41.11581845930895,47.4385598175475
778,21.64077525556115,35.65136814039731,41.70543374602216
779,22.925122764422188,34.11674607622028,41.103693466562355
780,27.007403005620706,39.88219108754008,48.166263951557134
781,21.295083358126973,39.2875186470464,44.687690661653065
782,15.534275252357205,36.88458291575487,40.022320828322705
783,19.425291332868774,33.02468620262744,38.31412066260739
784,19.099254791271203,36.30372466599365,41.02123789217205
785,20.35939879352825,38.699228442832116,43.72797046861912
786,16.834887140657028,32.65848073420473,36.74220718608343
787,18.415119844225433,36.056999755941675,40.48732974990032
788,15.89656859658662,35.47813322939947,38.876713217413354
789,21.09458461446221,33.51921046810489,39.60453219597244
790,17.336374949055994,26.15354624698532,31.377665267949048
791,12.568869691182709,22.841265344683706,26.07105459815886
792,16.268264847931626,24.871777853620987,29.719720300876308
793,5.185182318569184,19.618054510250023,20.291726847263238
794,5.005557142245493,12.120659477229198,13.113580306965403
795,3.7431737241061747,19.039357919536478,19.403826929682072
796,3.948046850484767,22.266993110643877,22.614288760053558
797,5.677157881717452,19.865721470921763,20.661002182231833
798,7.874718623299586,15.414354712488263,17.309347896398364
799,9.517153365956991,25.97668649005767,27.665220931593716
800,12.331711160083598,18.128605824256,21.9252696509525
801,8.992925193173276,14.551196787655668,17.10584787384394
802,24.033055327769542,94.84605740795836,97.84356061704503
803,22.47176508614131,67.1702916889156,70.8295722961866
804,15.85484074426456,55.06203837283042,57.29924994968994
805,11.622549141961494,81.54241135461068,82.36654963079279
806,8.757920542762962,34.384396909022364,35.482219815430604
807,14.807911096105448,20.809932438558874,25.540703183889587
808,11.257027691682698,19.102516595615555,22.172659126434947
809,6.848430097003957,13.185846539094733,14.858248340437248
810,5.482840033598522,21.914041495030617,22.589527429318977
811,13.579792696483002,73.7065564827917,74.94709626283338
812,47.15419405831079,48.38275285113266,67.56040845600786
813,37.41473546738074,64.58758241163825,74.64193346822039
814,40.57833567120948,66.96543002731414,78.3005117773087
815,26.71063753405001,28.571164175340392,39.11226891666674
816,20.271231346994288,12.445730117323459,23.78695059221791
817,29.148488021763516,38.58458108918788,48.35704965962053
818,30.758665178008158,23.250063171969334,38.55724213469341
819,19.722698005547134,10.391281137285823,22.29267907390507
820,25.43327529058848,15.888115343394137,29.988059309862898
821,29.29769012579202,18.193970105200776,34.487319334733314
822,23.609796914756682,18.632588524219294,30.076500219754998
823,17.976481350569156,11.592659683077427,21.390269756948122
824,19.049153429202477,24.541881414762916,31.067252690664198
825,15.845216218582962,5.14221091568536,16.658727745990635
826,35.68078402013051,48.26155219699617,60.01912835717115
827,28.845115347546443,93.20603488136956,97.56744138143799
828,19.437427747710217,25.25344738389288,31.867698414201506
829,8.772046192001005,22.79891025824428,24.428243967957986
830,17.05738581515183,130.8136203815481,131.9210282258849
831,25.233927366484853,20.00533275394173,32.201932068324204
832,9.532610444902753,16.50040781132706,19.056078291043317
833,20.13808392134749,19.492884819356487,28.02704020413024
834,12.601695580267615,29.63125270966692,32.1995942310129
835,16.86547489499286,34.254784571973055,38.18159909571517
836,4.769217242360979,10.230804555192659,11.287816217115875
837,20.474175272476685,40.39086775573436,45.28370624351896
838,22.243169331437063,40.35371719091744,46.07798902981257
839,21.358199286477756,40.3521932977257,45.65602020213674
840,22.41521523760458,37.70342016080437,43.86330774087027
841,21.70506858430921,38.23314546254447,43.96456998777142
842,22.488829764249,38.407722832745975,44.50730993176748
843,24.274186703437948,39.096068279131664,46.01889497804015
844,22.470661637373187,37.1095279834159,43.38257370849778
845,22.101124339784445,35.38796266259048,41.72250709738702
846,22.303068534986345,38.34569479013808,44.36010792383987
847,23.224475422169537,40.66373353145952,46.82857549992848
848,25.204980365258912,41.746727679763715,48.76556476840433
849,28.316512989449578,23.49179753625631,36.79251906795897
850,30.05496528904744,35.78747716555542,46.733761462148514
851,23.744692564502294,38.5591177186776,45.283727587573516
852,23.738207556948055,39.69719520638833,46.253322099832424
853,28.159485196660974,40.80035369293184,49.57444369843503
854,25.319381188980167,39.81969533107106,47.18770178820118
855,26.331137312157768,43.98639882725217,51.265310629526056
856,25.242342379000664,44.81587090219598,51.43576706437835
857,17.96171126606129,38.70234788234217,42.66725680438324
858,23.822527032616804,27.48250729641417,36.37033133636834
859,17.489385803495534,32.27570004470863,36.70966397502863
860,29.6686536181586,32.48996380864333,43.99803127187885
861,14.808007870077933,26.71199035249473,30.54189787279208
862,7.13462852240566,22.90060784094565,23.986261977171555
863,6.542154216103965,21.228158169317354,22.213385177609517
864,11.500388407855901,23.006378693164287,25.72066084113762
865,12.528007223156802,28.918947618586227,31.515972083215257
866,6.211673750557691,12.915862016575186,14.331935752527539
867,22.84041690775425,18.934630414671968,29.668246888891947
868,5.345978865334803,21.75314506552024,22.40041986816707
869,15.282177570061462,66.54619835404128,68.27841142453664
870,8.119500759701017,20.66012524824738,22.198357323460993
871,12.338110506058593,26.576224950478945,29.300592203540408
872,21.157684154627727,61.959990738765875,65.47280390463615
873,22.951142863669695,87.69706423285389,90.65059312442405
874,26.703089301687367,88.31312591146879,92.26192706912657
875,22.072210558140096,75.26726079603833,78.43687287661155
876,15.863692858270474,39.16320065301169,42.254148157188034
877,15.723998669519844,10.352238008679022,18.82585896970973
878,15.289626151485903,8.309483540066203,17.40172935529204
879,12.949071870257471,28.619837539032797,31.41295215451302
880,20.567852892061005,28.00494894578715,34.74642050694729
881,11.905982250719594,8.868722032918265,14.84609860709607
882,33.67346280062525,58.577705228895674,67.56663116412187
883,43.63806081348883,83.08789035894152,93.85029502277142
884,31.6505061144026,76.29548361575245,82.59997189744912
885,28.422800434266794,57.85038450421619,64.45558604040315
886,40.28233268247016,60.591457566475285,72.75981759440565
887,38.86259400999637,35.24940770907381,52.467341813992405
888,22.935375652151855,38.38179679377516,44.712344843722626
